index,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,grabbed,iter
33354,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.818620464,1.0,Anna,1435914913,0.0119047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.621958973,55.7287011305,7736-350,074-075,25002,-75.818620464,0.0,21
33356,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-74.7646510996,2.0,Anna,1435914913,0.0238095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6217746391,55.7286886525,7736-350,074-075,25002,-74.2466306377,0.0,21
33358,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-74.2466306377,3.0,Anna,1435914913,0.0357142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6215246477,55.7286717301,7736-350,074-075,25002,-74.7646510996,0.0,21
33359,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.6068001616,4.0,Anna,1435914913,0.047619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.621368841,55.7286611832,7736-350,074-075,25002,-61.0,0.0,21
33360,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.6068001616,5.0,Anna,1435914913,0.0595238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6212075901,55.7286502678,7736-350,074-075,25002,-61.8769427829,0.0,21
33362,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.6068001616,6.0,Anna,1435914913,0.0714285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6210688567,55.7286408766,7736-350,074-075,25002,-65.0,0.0,21
33363,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-70.6068001616,7.0,Anna,1435914913,0.0833333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6208959526,55.7286291723,7736-350,074-075,25002,-70.6068001616,0.0,21
33364,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,8.0,Anna,1435914913,0.0952380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.620719973,55.7286172599,7736-350,074-075,25002,-83.0,0.0,21
33365,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,9.0,Anna,1435914913,0.107142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6205460438,55.7286054862,7736-350,074-075,25002,-83.5396223844,0.0,21
33366,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,10.0,Anna,1435914913,0.119047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6203616923,55.728593007,7736-350,074-075,25002,-87.0,0.0,21
33366,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,11.0,Anna,1435914913,0.130952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6203616923,55.728593007,7736-350,074-075,25002,-87.0,0.0,21
33367,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.110408802,12.0,Anna,1435914913,0.142857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6201882756,55.728581268,7736-350,074-075,25002,-77.110408802,0.0,21
33368,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,13.0,Anna,1435914913,0.154761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6200114418,55.7285692977,7736-350,074-075,25002,-75.0,0.0,21
33369,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-59.6163131063,14.0,Anna,1435914913,0.166666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6198380251,55.7285575588,7736-350,074-075,25002,-59.6163131063,0.0,21
33370,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,15.0,Anna,1435914913,0.178571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6196541863,55.7285451143,7736-350,074-075,25002,-51.0,0.0,21
33371,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,16.0,Anna,1435914913,0.190476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6194812821,55.72853341,7736-350,074-075,25002,-51.8373694504,0.0,21
33372,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,17.0,Anna,1435914913,0.202380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6193053026,55.7285214975,7736-350,074-075,25002,-53.0,0.0,21
33373,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-53.4867644955,18.0,Anna,1435914913,0.214285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6191327401,55.7285098163,7736-350,074-075,25002,-53.4867644955,0.0,21
33374,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.0,19.0,Anna,1435914913,0.22619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6189478761,55.7284973024,7736-350,074-075,25002,-55.0,0.0,21
33375,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.2455233581,20.0,Anna,1435914913,0.238095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618773322,55.7284852159,7736-350,074-075,25002,-55.2455233581,1.0,21
33375,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-68.0133795938,21.0,Anna,1435914913,0.25,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618773322,55.7284852159,7736-350,074-075,25002,-68.0133795938,1.0,21
33376,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-69.0,22.0,Anna,1435914913,0.261904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6185886204,55.7284719638,7736-350,074-075,25002,-69.0,1.0,21
33377,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.629951546,23.0,Anna,1435914913,0.27380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.618415868,55.7284595691,7736-350,074-075,25002,-81.629951546,1.0,21
33378,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,24.0,Anna,1435914913,0.285714285714,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6182386774,55.7284468558,7736-350,074-075,25002,-87.0,1.0,21
33379,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,25.0,Anna,1435914913,0.297619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6180638766,55.7284343141,7736-350,074-075,25002,-85.976189328,1.0,21
33380,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.0,26.0,Anna,1435914913,0.309523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.617879687,55.7284210987,7736-350,074-075,25002,-85.0,1.0,21
33381,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,27.0,Anna,1435914913,0.321428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6177072761,55.7284087284,7736-350,074-075,25002,-85.0,1.0,21
33382,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,28.0,Anna,1435914913,0.333333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6175295733,55.7283959784,7736-350,074-075,25002,-85.0,1.0,21
33383,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.5822797768,29.0,Anna,1435914913,0.345238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6173564795,55.7283835591,7736-350,074-075,25002,-85.5822797768,1.0,21
33384,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-91.0,30.0,Anna,1435914913,0.357142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6171794596,55.7283708581,7736-350,074-075,25002,-91.0,1.0,21
33384,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-91.0,31.0,Anna,1435914913,0.369047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6171794596,55.7283708581,7736-350,074-075,25002,-91.0,1.0,21
33385,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-95.9915157781,32.0,Anna,1435914913,0.380952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6170063658,55.7283584389,7736-350,074-075,25002,-95.9915157781,1.0,21
33386,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-97.0,33.0,Anna,1435914913,0.392857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6168206399,55.7283451132,7736-350,074-075,25002,-97.0,1.0,21
33387,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-101.778486453,34.0,Anna,1435914913,0.404761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6166475461,55.7283326939,7736-350,074-075,25002,-101.778486453,1.0,21
33388,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,35.0,Anna,1435914913,0.416666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6164686846,55.7283263765,7736-350,074-075,25002,-105.0,1.0,21
33389,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,36.0,Anna,1435914913,0.428571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6162936845,55.7283218893,7736-350,074-075,25002,-105.0,1.0,21
33390,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-105.0,37.0,Anna,1435914913,0.440476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6161088857,55.7283171509,7736-350,074-075,25002,-105.0,0.0,21
33391,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-106.464454574,38.0,Anna,1435914913,0.452380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6159352608,55.728312699,7736-350,074-075,25002,-106.464454574,0.0,21
33392,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,39.0,Anna,1435914913,0.464285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6157505517,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33392,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,40.0,Anna,1435914913,0.47619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6157505517,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33393,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,41.0,Anna,1435914913,0.488095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6155762306,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33394,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,42.0,Anna,1435914913,0.5,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6153895195,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33395,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,43.0,Anna,1435914913,0.511904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6152153705,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33396,1,350,,7736,250,2,ServiceLog,2G,EDGE,-1,-113.0,44.0,Anna,1435914913,0.52380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6150300361,55.72831,7736-350,074-075,25002,-113.0,0.0,21
33398,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,46.0,Anna,1435914913,0.547619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6146650995,55.7283258652,7736-341,074-075,25002,-113.0,0.0,21
33399,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,47.0,Anna,1435914913,0.559523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6144914673,55.7283334145,7736-341,074-075,25002,-108.841037846,0.0,21
33400,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,48.0,Anna,1435914913,0.571428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6143032336,55.7283431971,7736-341,074-075,25002,-89.0,0.0,21
33400,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,49.0,Anna,1435914913,0.583333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6143032336,55.7283431971,7736-341,074-075,25002,-89.0,0.0,21
33401,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,50.0,Anna,1435914913,0.595238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.614129764,55.7283582814,7736-341,074-075,25002,-89.0,0.0,21
33402,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-89.0,51.0,Anna,1435914913,0.607142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6139469407,55.7283741791,7736-341,074-075,25002,-89.0,0.0,21
33403,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-85.2889735935,52.0,Anna,1435914913,0.619047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6137738112,55.7283892338,7736-341,074-075,25002,-85.2889735935,0.0,21
33404,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,53.0,Anna,1435914913,0.630952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6135912832,55.7284075493,7736-341,074-075,25002,-83.0,0.0,21
33405,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,54.0,Anna,1435914913,0.642857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6134206645,55.728429486,7736-341,074-075,25002,-83.0,0.0,21
33406,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-83.0,55.0,Anna,1435914913,0.654761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6132398121,55.7284527385,7736-341,074-075,25002,-83.0,0.0,21
33407,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-82.0299310742,56.0,Anna,1435914913,0.666666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.613066677,55.7284749987,7736-341,074-075,25002,-82.0299310742,0.0,21
33408,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.0,57.0,Anna,1435914913,0.678571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6128844818,55.7285017346,7736-341,074-075,25002,-77.0,0.0,21
33408,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-78.6505675854,58.0,Anna,1435914913,0.690476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6128844818,55.7285017346,7736-341,074-075,25002,-77.0,0.0,21
33409,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.0,59.0,Anna,1435914913,0.702380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6127183609,55.7285314876,7736-341,074-075,25002,-78.6505675854,0.0,21
33410,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-77.0,60.0,Anna,1435914913,0.714285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6125419088,55.728563091,7736-341,074-075,25002,-79.0,0.0,21
33411,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-64.5070450521,61.0,Anna,1435914913,0.72619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6123759519,55.7285928146,7736-341,074-075,25002,-64.5070450521,0.0,21
33412,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-57.0,62.0,Anna,1435914913,0.738095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6122023411,55.7286289633,7736-341,074-075,25002,-55.0,0.0,21
33413,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-56.6847994274,63.0,Anna,1435914913,0.75,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6120417781,55.7286681706,7736-341,074-075,25002,-55.7595414468,0.0,21
33414,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.7595414468,64.0,Anna,1435914913,0.761904761905,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6118722159,55.7287095753,7736-341,074-075,25002,-57.0,0.0,21
33415,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-55.7595414468,65.0,Anna,1435914913,0.77380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6117126001,55.7287485513,7736-341,074-075,25002,-56.6847994274,0.0,21
33416,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-56.6847994274,66.0,Anna,1435914913,0.785714285714,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6115501424,55.7287882211,7736-341,074-075,25002,-55.0,0.0,21
33416,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-57.0,67.0,Anna,1435914913,0.797619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6115501424,55.7287882211,7736-341,074-075,25002,-55.0,0.0,21
33417,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-73.110676719,68.0,Anna,1435914913,0.809523809524,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.611391525,55.728828375,7736-341,074-075,25002,-73.110676719,0.0,21
33418,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,69.0,Anna,1435914913,0.821428571429,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6112335026,55.7288748523,7736-341,074-075,25002,-75.0,0.0,21
33419,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,70.0,Anna,1435914913,0.833333333333,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6110789884,55.7289202977,7736-341,074-075,25002,-82.2320023734,0.0,21
33420,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,71.0,Anna,1435914913,0.845238095238,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6109137971,55.7289688834,7736-341,074-075,25002,-85.0,0.0,21
33421,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,72.0,Anna,1435914913,0.857142857143,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6107595879,55.729014239,7736-341,074-075,25002,-80.0473891073,0.0,21
33422,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,73.0,Anna,1435914913,0.869047619048,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6105936339,55.7290630489,7736-341,074-075,25002,-75.0,0.0,21
33423,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,74.0,Anna,1435914913,0.880952380952,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.61044565,55.7291144758,7736-341,074-075,25002,-73.9483039896,0.0,21
33424,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,75.0,Anna,1435914913,0.892857142857,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6102948708,55.7291684044,7736-341,074-075,25002,-71.0,0.0,21
33425,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-75.0,76.0,Anna,1435914913,0.904761904762,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6101468515,55.7292213457,7736-341,074-075,25002,-72.1118023044,0.0,21
33425,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,77.0,Anna,1435914913,0.916666666667,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6101468515,55.7292213457,7736-341,074-075,25002,-84.9172481723,0.0,21
33426,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,78.0,Anna,1435914913,0.928571428571,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6099867757,55.7292785992,7736-341,074-075,25002,-85.0,0.0,21
33427,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,79.0,Anna,1435914913,0.940476190476,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6098386112,55.7293315924,7736-341,074-075,25002,-82.0349646627,0.0,21
33429,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,80.0,Anna,1435914913,0.952380952381,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6097055591,55.7293791803,7736-341,074-075,25002,-81.0,0.0,21
33430,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,81.0,Anna,1435914913,0.964285714286,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6095854887,55.7294221251,7736-341,074-075,25002,-79.3444607096,0.0,21
33432,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-81.0,82.0,Anna,1435914913,0.97619047619,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.6093996559,55.7294885906,7736-341,074-075,25002,-79.2824953276,0.0,21
33433,1,341,,7736,250,2,ServiceLog,2G,EDGE,-1,-79.3444607096,83.0,Anna,1435914913,0.988095238095,75,74,244724959.0,074-075-201507031301-Anna-move.csv,37.609320318,55.7295169668,7736-341,074-075,25002,-81.0,0.0,21
27345,1,275,693.0,7763,250,2,Проспект Мира (КЛЦ) 3,2G,EDGE,-1,-81.0,0.0,Anna,1435843136,0.0,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.63321,55.77995,7763-275,069-068,25002,-81.0,0.0,22
27350,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-81.0,1.0,Anna,1435843136,0.00877192982456,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6329097097,55.77995,7763-275,069-068,25002,-81.0,0.0,22
27352,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-85.0935757839,2.0,Anna,1435843136,0.0175438596491,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6325791068,55.7799513964,7763-275,069-068,25002,-91.0,0.0,22
27353,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-85.2202274904,3.0,Anna,1435843136,0.0263157894737,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6323768779,55.7799524388,7763-275,069-068,25002,-85.0935757839,0.0,22
27355,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-87.0,4.0,Anna,1435843136,0.0350877192982,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6318717406,55.7799550426,7763-275,069-068,25002,-85.2202274904,0.0,22
27356,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-87.4398746144,5.0,Anna,1435843136,0.0438596491228,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6315635443,55.7799566312,7763-275,069-068,25002,-87.0,0.0,22
27358,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-87.4398746144,6.0,Anna,1435843136,0.0526315789474,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6313798721,55.779957578,7763-275,069-068,25002,-87.4398746144,0.0,22
27359,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-93.0,7.0,Anna,1435843136,0.0614035087719,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.631044389,55.7799593073,7763-275,069-068,25002,-93.0,0.0,22
27360,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-94.8091817285,8.0,Anna,1435843136,0.0701754385965,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6307285776,55.77996,7763-275,069-068,25002,-94.8091817285,0.0,22
27361,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-105.0,9.0,Anna,1435843136,0.0789473684211,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6303899566,55.77996,7763-275,069-068,25002,-105.0,0.0,22
27361,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-105.0,10.0,Anna,1435843136,0.0877192982456,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6303899566,55.77996,7763-275,069-068,25002,-105.0,0.0,22
27362,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-110.647409595,11.0,Anna,1435843136,0.0964912280702,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6300738272,55.77996,7763-275,069-068,25002,-110.647409595,0.0,22
27363,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-112.865422585,12.0,Anna,1435843136,0.105263157895,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6297380177,55.77996,7763-275,069-068,25002,-113.0,0.0,22
27364,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-112.865422585,13.0,Anna,1435843136,0.114035087719,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6294224295,55.7799659896,7763-275,069-068,25002,-113.0,0.0,22
27365,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-112.865422585,14.0,Anna,1435843136,0.122807017544,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6290819369,55.7799742273,7763-275,069-068,25002,-113.0,0.0,22
27366,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-112.865422585,15.0,Anna,1435843136,0.131578947368,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6287664116,55.779981861,7763-275,069-068,25002,-112.865422585,1.0,22
27366,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-111.113379543,16.0,Anna,1435843136,0.140350877193,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6287664116,55.779981861,7763-275,069-068,25002,-111.113379543,1.0,22
27367,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-111.0,17.0,Anna,1435843136,0.149122807018,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6284299762,55.7799900008,7763-275,069-068,25002,-111.0,1.0,22
27368,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-102.192843807,18.0,Anna,1435843136,0.157894736842,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6281146675,55.7800000745,7763-275,069-068,25002,-102.192843807,1.0,22
27369,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-101.0,19.0,Anna,1435843136,0.166666666667,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6277778392,55.7800108358,7763-275,069-068,25002,-97.0,1.0,22
27370,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-101.0,20.0,Anna,1435843136,0.175438596491,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6274597236,55.7800209993,7763-275,069-068,25002,-98.2404639524,1.0,22
27371,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-101.0,21.0,Anna,1435843136,0.184210526316,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6271204003,55.7800318403,7763-275,069-068,25002,-101.0,1.0,22
27371,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-101.0,22.0,Anna,1435843136,0.19298245614,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6271204003,55.7800318403,7763-275,069-068,25002,-101.0,1.0,22
27372,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-106.130190192,23.0,Anna,1435843136,0.201754385965,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6268047798,55.780041924,7763-275,069-068,25002,-106.130190192,1.0,22
27373,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-107.0,24.0,Anna,1435843136,0.210526315789,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6264679514,55.7800526853,7763-275,069-068,25002,-107.0,1.0,22
27374,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-110.194180225,25.0,Anna,1435843136,0.219298245614,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6261489002,55.7800628786,7763-275,069-068,25002,-110.194180225,1.0,22
27375,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-113.0,26.0,Anna,1435843136,0.228070175439,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6258102007,55.7800736997,7763-275,069-068,25002,-113.0,1.0,22
27376,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-113.0,27.0,Anna,1435843136,0.236842105263,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.6254942682,55.7800837934,7763-275,069-068,25002,-113.0,1.0,22
27377,1,275,,7763,250,2,ServiceLog,2G,EDGE,-1,-113.0,28.0,Anna,1435843136,0.245614035088,68,69,449805108.0,069-068-201507021713-Anna-move.csv,37.625156791,55.7800943179,7763-275,069-068,25002,-113.0,1.0,22
